row,url,skip_reason
1245,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74490&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1246,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74561&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1251,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74625&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1252,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=73712&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1253,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=73721&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1254,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=73741&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1255,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=73765&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1256,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=73767&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1257,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=73797&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1258,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=73799&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1259,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=73808&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1260,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=75822&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1262,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=75454&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1264,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=75505&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1266,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74129&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1272,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74420&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1276,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74939&StatusType=","After 2 retries: locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('button[name='butReOpen'"
1278,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=74941&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1281,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=75675&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1282,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=76409&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1284,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=76437&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1286,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=76568&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1413,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=104430&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1416,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=104506&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1461,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=94172&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1579,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=104489&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1632,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=104120&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1745,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=94791&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1746,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=94794&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1750,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=92896&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1782,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=78486&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1790,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=76350&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
1805,"https://app.pestpac.com/leads/detail.asp?Mode=Edit&SalesOppID=78364&StatusType=","After 2 retries: Selector 'button[name='butReOpen']' not found in any frame after 30000ms"
